Domain Code,Domain,Reporter Country Code,Reporter Countries,Partner Country Code,Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","195","Senegal","252","Unspecified Area","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2017","2017","tonnes","281","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","195","Senegal","234","Uruguay","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2000","2000","tonnes","10884","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","195","Senegal","234","Uruguay","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2001","2001","tonnes","7666","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","195","Senegal","234","Uruguay","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2004","2004","tonnes","24850","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","195","Senegal","234","Uruguay","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2005","2005","tonnes","25727","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","195","Senegal","234","Uruguay","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2006","2006","tonnes","49980","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","195","Senegal","234","Uruguay","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2007","2007","tonnes","24513","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","195","Senegal","234","Uruguay","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2008","2008","tonnes","64955","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","195","Senegal","234","Uruguay","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2009","2009","tonnes","22380","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","195","Senegal","234","Uruguay","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2010","2010","tonnes","51940","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","195","Senegal","234","Uruguay","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2011","2011","tonnes","34568","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","195","Senegal","234","Uruguay","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2012","2012","tonnes","35113","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","195","Senegal","234","Uruguay","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2013","2013","tonnes","7250","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","195","Senegal","234","Uruguay","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2014","2014","tonnes","14422","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","195","Senegal","234","Uruguay","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2016","2016","tonnes","10100","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","195","Senegal","234","Uruguay","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2017","2017","tonnes","19250","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","195","Senegal","234","Uruguay","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2018","2018","tonnes","19360","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","195","Senegal","234","Uruguay","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2019","2019","tonnes","45731","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","195","Senegal","237","Viet Nam","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2000","2000","tonnes","140533","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","195","Senegal","237","Viet Nam","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2001","2001","tonnes","114558","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","195","Senegal","237","Viet Nam","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2002","2002","tonnes","103714","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","195","Senegal","237","Viet Nam","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2003","2003","tonnes","117341","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","195","Senegal","237","Viet Nam","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2004","2004","tonnes","176856","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","195","Senegal","237","Viet Nam","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2005","2005","tonnes","114759","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","195","Senegal","237","Viet Nam","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2006","2006","tonnes","83974","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","195","Senegal","237","Viet Nam","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2007","2007","tonnes","30766","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","195","Senegal","237","Viet Nam","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2008","2008","tonnes","102144","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","195","Senegal","237","Viet Nam","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2009","2009","tonnes","188251","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","195","Senegal","237","Viet Nam","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2010","2010","tonnes","119256","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","195","Senegal","237","Viet Nam","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2011","2011","tonnes","247441","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","195","Senegal","237","Viet Nam","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2012","2012","tonnes","51349","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","195","Senegal","237","Viet Nam","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2013","2013","tonnes","41601","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","195","Senegal","237","Viet Nam","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2014","2014","tonnes","545","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","195","Senegal","237","Viet Nam","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2015","2015","tonnes","1097","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","195","Senegal","237","Viet Nam","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2016","2016","tonnes","569","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","195","Senegal","237","Viet Nam","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2017","2017","tonnes","13130","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","195","Senegal","237","Viet Nam","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2018","2018","tonnes","47","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","195","Senegal","237","Viet Nam","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2019","2019","tonnes","49951","A","Aggregate, may include official, semi-official, estimated or calculated data"
