Country,Market,Commodity,Price Type,Year,Month,Price,Unit,Currency,Data Source
Gambia,Farafenni,Rice (long grain imported) ,Retail,2014,04,22,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2014,05,22,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2014,06,22,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2014,07,23,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2014,08,23,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2014,09,,KG,GMD,
Gambia,Farafenni,Rice (long grain imported) ,Retail,2014,10,,KG,GMD,
Gambia,Farafenni,Rice (long grain imported) ,Retail,2014,11,,KG,GMD,
Gambia,Farafenni,Rice (long grain imported) ,Retail,2014,12,,KG,GMD,
Gambia,Farafenni,Rice (long grain imported) ,Retail,2015,01,,KG,GMD,
Gambia,Farafenni,Rice (long grain imported) ,Retail,2015,02,,KG,GMD,
Gambia,Farafenni,Rice (long grain imported) ,Retail,2015,03,,KG,GMD,
Gambia,Farafenni,Rice (long grain imported) ,Retail,2015,04,,KG,GMD,
Gambia,Farafenni,Rice (long grain imported) ,Retail,2015,05,,KG,GMD,
Gambia,Farafenni,Rice (long grain imported) ,Retail,2015,06,,KG,GMD,
Gambia,Farafenni,Rice (long grain imported) ,Retail,2015,07,,KG,GMD,
Gambia,Farafenni,Rice (long grain imported) ,Retail,2015,08,,KG,GMD,
Gambia,Farafenni,Rice (long grain imported) ,Retail,2015,09,,KG,GMD,
Gambia,Farafenni,Rice (long grain imported) ,Retail,2015,10,29,KG,GMD,The Gambia Bureau of Statistics
Gambia,Farafenni,Rice (long grain imported) ,Retail,2015,11,25,KG,GMD,The Gambia Bureau of Statistics
Gambia,Farafenni,Rice (long grain imported) ,Retail,2015,12,,KG,GMD,
Gambia,Farafenni,Rice (long grain imported) ,Retail,2016,01,27,KG,GMD,The Gambia Bureau of Statistics
Gambia,Farafenni,Rice (long grain imported) ,Retail,2016,02,,KG,GMD,
Gambia,Farafenni,Rice (long grain imported) ,Retail,2016,03,31,KG,GMD,The Gambia Bureau of Statistics
Gambia,Farafenni,Rice (long grain imported) ,Retail,2016,04,29,KG,GMD,The Gambia Bureau of Statistics
Gambia,Farafenni,Rice (long grain imported) ,Retail,2016,05,29,KG,GMD,The Gambia Bureau of Statistics
Gambia,Farafenni,Rice (long grain imported) ,Retail,2016,06,27,KG,GMD,The Gambia Bureau of Statistics
Gambia,Farafenni,Rice (long grain imported) ,Retail,2016,07,29,KG,GMD,The Gambia Bureau of Statistics
Gambia,Farafenni,Rice (long grain imported) ,Retail,2016,08,,KG,GMD,
Gambia,Farafenni,Rice (long grain imported) ,Retail,2016,09,28,KG,GMD,The Gambia Bureau of Statistics
Gambia,Farafenni,Rice (long grain imported) ,Retail,2016,10,,KG,GMD,
Gambia,Farafenni,Rice (long grain imported) ,Retail,2016,11,31,KG,GMD,The Gambia Bureau of Statistics
Gambia,Farafenni,Rice (long grain imported) ,Retail,2016,12,30,KG,GMD,The Gambia Bureau of Statistics
Gambia,Farafenni,Rice (long grain imported) ,Retail,2017,01,30,KG,GMD,The Gambia Bureau of Statistics
Gambia,Farafenni,Rice (long grain imported) ,Retail,2017,02,32,KG,GMD,The Gambia Bureau of Statistics
Gambia,Farafenni,Rice (long grain imported) ,Retail,2017,03,30,KG,GMD,The Gambia Bureau of Statistics
Gambia,Farafenni,Rice (long grain imported) ,Retail,2017,04,32,KG,GMD,The Gambia Bureau of Statistics
Gambia,Farafenni,Rice (long grain imported) ,Retail,2017,05,33,KG,GMD,The Gambia Bureau of Statistics
Gambia,Farafenni,Rice (long grain imported) ,Retail,2017,06,30,KG,GMD,The Gambia Bureau of Statistics
Gambia,Farafenni,Rice (long grain imported) ,Retail,2017,07,32,KG,GMD,The Gambia Bureau of Statistics
Gambia,Farafenni,Rice (long grain imported) ,Retail,2017,08,32,KG,GMD,The Gambia Bureau of Statistics
Gambia,Farafenni,Rice (long grain imported) ,Retail,2017,09,32,KG,GMD,The Gambia Bureau of Statistics
Gambia,Farafenni,Rice (long grain imported) ,Retail,2017,10,32,KG,GMD,The Gambia Bureau of Statistics
Gambia,Farafenni,Rice (long grain imported) ,Retail,2017,11,32,KG,GMD,The Gambia Bureau of Statistics
Gambia,Farafenni,Rice (long grain imported) ,Retail,2017,12,31,KG,GMD,Gambia Bureau of Statistic 
Gambia,Farafenni,Rice (long grain imported) ,Retail,2018,01,32,KG,GMD,Gambia Bureau of Statistic 
Gambia,Farafenni,Rice (long grain imported) ,Retail,2018,02,30,KG,GMD,Gambia Bureau of Statistic 
Gambia,Farafenni,Rice (long grain imported) ,Retail,2018,03,30,KG,GMD,Gambia Bureau of Statistic 
Gambia,Farafenni,Rice (long grain imported) ,Retail,2018,04,32,KG,GMD,Gambia Bureau of Statistic 
Gambia,Farafenni,Rice (long grain imported) ,Retail,2018,05,33,KG,GMD,Gambia Bureau of Statistic 
Gambia,Farafenni,Rice (long grain imported) ,Retail,2018,06,32,KG,GMD,Gambia Bureau of Statistic 
