Country,Market,Commodity,Price Type,Year,Month,Price,Unit,Currency,Data Source
India,India,Rice,Wholesale,2017,1,2647.26,100 KG,INR,
India,India,Rice,Wholesale,2017,2,2681.7,100 KG,INR,
India,India,Rice,Wholesale,2017,3,2621.82,100 KG,INR,
India,India,Rice,Wholesale,2017,4,2646.62,100 KG,INR,
India,India,Rice,Wholesale,2017,5,2621.03,100 KG,INR,
India,India,Rice,Wholesale,2017,6,2697.79,100 KG,INR,
India,India,Rice,Wholesale,2017,7,2730.24,100 KG,INR,
India,India,Rice,Wholesale,2017,8,2780.32,100 KG,INR,
India,India,Rice,Wholesale,2017,9,2833.93,100 KG,INR,
India,India,Rice,Wholesale,2017,10,2809.21,100 KG,INR,
India,India,Rice,Wholesale,2017,11,2807.07,100 KG,INR,
India,India,Rice,Wholesale,2017,12,2823.86,100 KG,INR,
India,India,Rice,Wholesale,2018,1,2896.05,100 KG,INR,
India,India,Rice,Wholesale,2018,2,2913.4,100 KG,INR,
India,India,Rice,Wholesale,2018,3,2901.58,100 KG,INR,
India,India,Rice,Wholesale,2018,4,2910.25,100 KG,INR,
India,India,Rice,Wholesale,2018,5,2916.73,100 KG,INR,
India,India,Rice,Wholesale,2018,6,2925.96,100 KG,INR,
India,India,Rice,Wholesale,2018,7,2834.01,100 KG,INR,
India,India,Rice,Wholesale,2018,8,2871.96,100 KG,INR,
India,India,Rice,Wholesale,2018,9,2803.23,100 KG,INR,
India,India,Rice,Wholesale,2018,10,2788.18,100 KG,INR,
India,India,Rice,Wholesale,2018,11,2800.94,100 KG,INR,
India,India,Rice,Wholesale,2018,12,2817.26,100 KG,INR,
India,India,Rice,Wholesale,2019,1,2867.2,100 KG,INR,
India,India,Rice,Wholesale,2019,2,2925.53,100 KG,INR,
India,India,Rice,Wholesale,2019,3,2900.94,100 KG,INR,
India,India,Rice,Wholesale,2019,4,2800.32,100 KG,INR,
India,India,Rice,Wholesale,2019,5,2799.22,100 KG,INR,
India,India,Rice,Wholesale,2019,6,2920.24,100 KG,INR,
India,India,Rice,Wholesale,2019,7,2933.94,100 KG,INR,
India,India,Rice,Wholesale,2019,8,2923.75,100 KG,INR,
