Country,Market,Commodity,Price Type,Year,Month,Price,Unit,Currency,Data Source
Gambia,Banjul,Rice (medium grain imported) ,Retail,2013,08,,KG,GMD,
Gambia,Banjul,Rice (medium grain imported) ,Retail,2013,09,,KG,GMD,
Gambia,Banjul,Rice (medium grain imported) ,Retail,2013,10,,KG,GMD,
Gambia,Banjul,Rice (medium grain imported) ,Retail,2013,11,,KG,GMD,
Gambia,Banjul,Rice (medium grain imported) ,Retail,2013,12,,KG,GMD,
Gambia,Banjul,Rice (medium grain imported) ,Retail,2014,01,,KG,GMD,
Gambia,Banjul,Rice (medium grain imported) ,Retail,2014,02,,KG,GMD,
Gambia,Banjul,Rice (medium grain imported) ,Retail,2014,03,,KG,GMD,
Gambia,Banjul,Rice (medium grain imported) ,Retail,2014,04,,KG,GMD,
Gambia,Banjul,Rice (medium grain imported) ,Retail,2014,05,,KG,GMD,
Gambia,Banjul,Rice (medium grain imported) ,Retail,2014,06,,KG,GMD,
Gambia,Banjul,Rice (medium grain imported) ,Retail,2014,07,,KG,GMD,
Gambia,Banjul,Rice (medium grain imported) ,Retail,2014,08,,KG,GMD,
Gambia,Banjul,Rice (medium grain imported) ,Retail,2014,09,,KG,GMD,
Gambia,Banjul,Rice (medium grain imported) ,Retail,2014,10,,KG,GMD,
Gambia,Banjul,Rice (medium grain imported) ,Retail,2014,11,,KG,GMD,
Gambia,Banjul,Rice (medium grain imported) ,Retail,2014,12,,KG,GMD,
Gambia,Banjul,Rice (medium grain imported) ,Retail,2015,01,,KG,GMD,
Gambia,Banjul,Rice (medium grain imported) ,Retail,2015,02,,KG,GMD,
Gambia,Banjul,Rice (medium grain imported) ,Retail,2015,03,,KG,GMD,
Gambia,Banjul,Rice (medium grain imported) ,Retail,2015,04,,KG,GMD,
Gambia,Banjul,Rice (medium grain imported) ,Retail,2015,05,,KG,GMD,
Gambia,Banjul,Rice (medium grain imported) ,Retail,2015,06,,KG,GMD,
Gambia,Banjul,Rice (medium grain imported) ,Retail,2015,07,,KG,GMD,
Gambia,Banjul,Rice (medium grain imported) ,Retail,2015,08,,KG,GMD,
